complex_id,station_name,borough,lat,lon,day_type,hour,ridership,peak_hour,daily_total
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,0,59.4,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,1,36.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,2,20.8,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,3,16.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,4,32.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,5,91.4,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,6,167.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,7,266.0,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,8,389.8,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,9,473.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,10,498.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,11,572.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,12,594.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,13,619.4,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,14,639.8,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,15,583.8,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,16,534.0,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,17,506.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,18,469.6,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,19,345.4,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,20,265.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,21,221.4,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,22,192.0,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Saturday,23,112.2,14,7708.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,0,54.2,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,1,37.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,2,14.4,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,3,17.0,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,4,27.166666666666668,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,5,60.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,6,104.16666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,7,141.0,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,8,234.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,9,334.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,10,384.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,11,417.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,12,415.6666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,13,447.8333333333333,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,14,433.6666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,15,410.6666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,16,355.1666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,17,346.6666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,18,263.1666666666667,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,19,188.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,20,153.33333333333334,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,21,141.0,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,22,131.5,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Sunday,23,52.666666666666664,13,5166.766666666666
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,0,40.714285714285715,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,1,17.071428571428573,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,2,13.571428571428571,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,3,17.964285714285715,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,4,62.607142857142854,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,5,239.57142857142858,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,6,643.9285714285714,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,7,355.7142857142857,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,8,286.0,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,9,562.6428571428571,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,10,590.8928571428571,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,11,459.60714285714283,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,12,419.14285714285717,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,13,485.9642857142857,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,14,624.3928571428571,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,15,582.5357142857143,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,16,590.8214285714286,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,17,638.6071428571429,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,18,518.5357142857143,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,19,315.2857142857143,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,20,238.60714285714286,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,21,183.39285714285714,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,22,149.35714285714286,6,8106.0
1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,Weekday,23,69.07142857142857,6,8106.0
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,0,38.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,1,21.8,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,2,13.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,3,14.8,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,4,19.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,5,67.0,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,6,132.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,7,220.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,8,325.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,9,394.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,10,379.0,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,11,421.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,12,392.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,13,432.6,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,14,433.8,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,15,373.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,16,378.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,17,331.6,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,18,330.6,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,19,245.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,20,179.8,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,21,126.4,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,22,96.6,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Saturday,23,57.2,14,5424.8
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,0,46.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,1,21.833333333333332,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,2,11.2,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,3,14.166666666666666,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,4,19.166666666666668,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,5,51.5,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,6,89.33333333333333,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,7,131.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,8,193.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,9,262.3333333333333,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,10,318.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,11,311.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,12,299.6666666666667,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,13,331.1666666666667,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,14,322.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,15,277.8333333333333,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,16,254.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,17,239.33333333333334,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,18,185.83333333333334,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,19,122.33333333333333,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,20,91.83333333333333,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,21,86.0,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,22,84.5,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Sunday,23,41.5,13,3804.5333333333333
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,0,26.892857142857142,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,1,10.321428571428571,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,2,9.821428571428571,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,3,17.071428571428573,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,4,46.17857142857143,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,5,162.35714285714286,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,6,402.35714285714283,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,7,1006.6428571428571,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,8,247.35714285714286,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,9,803.3214285714286,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,10,440.7142857142857,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,11,348.14285714285717,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,12,314.67857142857144,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,13,322.5,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,14,365.5357142857143,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,15,401.25,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,16,406.4642857142857,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,17,417.82142857142856,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,18,328.57142857142856,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,19,188.42857142857142,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,20,133.10714285714286,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,21,96.0,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,22,76.92857142857143,7,6615.035714285715
2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,Weekday,23,42.57142857142857,7,6615.035714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,0,60.4,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,1,26.8,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,2,17.8,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,3,18.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,4,32.2,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,5,71.6,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,6,154.4,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,7,231.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,8,358.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,9,432.8,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,10,492.2,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,11,535.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,12,568.2,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,13,569.4,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,14,580.2,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,15,544.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,16,494.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,17,457.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,18,431.6,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,19,328.4,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,20,245.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,21,188.2,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,22,157.4,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Saturday,23,95.0,14,7088.6
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,0,60.6,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,1,25.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,2,15.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,3,14.833333333333334,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,4,28.666666666666668,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,5,45.333333333333336,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,6,97.66666666666667,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,7,152.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,8,225.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,9,315.5,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,10,389.3333333333333,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,11,383.1666666666667,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,12,398.6666666666667,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,13,404.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,14,405.3333333333333,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,15,379.8333333333333,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,16,321.5,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,17,303.6666666666667,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,18,243.5,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,19,160.16666666666666,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,20,126.83333333333333,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,21,121.83333333333333,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,22,106.0,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Sunday,23,61.5,14,4784.933333333333
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,0,30.178571428571427,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,1,11.785714285714286,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,2,7.857142857142857,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,3,17.571428571428573,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,4,53.67857142857143,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,5,192.5,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,6,510.85714285714283,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,7,548.6785714285714,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,8,214.96428571428572,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,9,417.9642857142857,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,10,582.7857142857143,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,11,448.89285714285717,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,12,411.2857142857143,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,13,439.85714285714283,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,14,592.0,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,15,598.0357142857143,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,16,580.1785714285714,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,17,620.3928571428571,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,18,511.60714285714283,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,19,300.9642857142857,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,20,208.46428571428572,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,21,153.14285714285714,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,22,117.64285714285714,17,7643.785714285715
3,"30 Av (N,W)",Queens,40.76678,-73.92148,Weekday,23,72.5,17,7643.785714285715
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,0,63.8,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,1,29.2,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,2,22.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,3,14.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,4,18.0,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,5,63.2,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,6,116.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,7,204.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,8,318.2,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,9,414.8,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,10,472.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,11,523.8,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,12,571.0,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,13,555.2,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,14,543.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,15,529.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,16,500.8,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,17,485.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,18,463.4,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,19,354.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,20,246.2,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,21,182.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,22,166.0,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Saturday,23,92.6,12,6952.2
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,0,62.0,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,1,27.166666666666668,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,2,19.0,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,3,16.333333333333332,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,4,20.666666666666668,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,5,53.833333333333336,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,6,79.5,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,7,127.0,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,8,189.33333333333334,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,9,272.1666666666667,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,10,359.5,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,11,375.3333333333333,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,12,410.0,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,13,417.3333333333333,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,14,401.8333333333333,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,15,363.1666666666667,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,16,347.8333333333333,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,17,333.6666666666667,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,18,272.3333333333333,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,19,168.16666666666666,13,4759.666666666667
4,"Broadway (N,W)",Queens,40.76182,-73.92551,Sunday,20,131.16666666666666,13,4759.666666666667
